,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake
Time (America/Detroit),Temperature,Sp Cond,pH,Turbidity,BGA-Phycocyanin RFU,BGA-PC RAW,Chlorophyll,Chlorophyll RFU,ODOSat,ODO,Battery
,C,uS/cm,,NTU,RFU,,ug/L,RFU,%,mg/L,V
9/24/15 22:30,21.41,351,8.84,18.2,1.4,1.41,13.4,3.3,98,8.66,13.3
9/24/15 22:15,21.41,348,8.86,18.65,1.4,1.39,13.6,3.4,99.4,8.78,13.3
9/24/15 22:00,21.34,341,8.86,18,1.4,1.33,12.7,3.1,98.2,8.69,13.4
9/24/15 21:45,21.42,341,8.9,19.85,1.4,1.38,13,3.2,101.7,8.98,13.4
9/24/15 21:30,21.36,332,8.92,16.97,1.3,1.26,12.3,3,101.7,9,13.4
9/24/15 21:15,21.45,332,8.96,18.25,1.4,1.35,12.8,3.2,106.2,9.38,13.4
9/24/15 21:00,21.49,333,8.96,16.18,1.3,1.29,12.7,3.1,106.1,9.36,13.4
9/24/15 20:45,21.48,331,8.96,16.11,1.3,1.26,12.5,3.1,106,9.35,13.4
9/24/15 20:30,21.52,333,8.95,15.62,1.2,1.21,11.9,2.9,104.6,9.23,13.4
9/24/15 20:15,21.57,331,8.98,16.79,1.3,1.26,12.6,3.1,108,9.51,13.4
9/24/15 20:00,21.6,329,8.99,17.06,1.3,1.29,12.4,3.1,107.9,9.5,13.4
9/24/15 19:45,21.66,328,9,14.82,1.2,1.17,11.8,2.9,108.8,9.57,13.4
9/24/15 19:30,21.69,328,9,14.58,1.2,1.15,11.7,2.9,109.1,9.59,13.4
9/24/15 19:15,21.81,331,8.99,14.59,1.2,1.14,11.2,2.8,109.2,9.58,13.4
9/24/15 19:00,21.92,333,8.93,14.59,1.1,1.1,10.8,2.7,104,9.1,13.5
9/24/15 18:45,22.02,331,8.99,15.8,1.3,1.24,12.5,3.1,110.9,9.69,13.5
9/24/15 18:30,22.1,337,8.97,18.96,1.2,1.2,11.8,2.9,108.7,9.48,13.5
9/24/15 18:15,22.12,335,8.98,15.6,1.2,1.17,11.1,2.7,109.3,9.53,13.5
9/24/15 18:00,22.16,333,9.02,17.98,1.3,1.26,12.9,3.2,115.9,10.1,13.6
9/24/15 17:45,22.37,339,8.95,15.91,1.2,1.15,10.9,2.7,108.6,9.42,13.5
9/24/15 17:30,22.34,337,9,15.31,1.2,1.17,11.6,2.9,113.6,9.86,13.6
9/24/15 17:15,22.39,340,8.98,15.46,1.1,1.13,11.3,2.8,112.3,9.74,13.6
9/24/15 17:00,22.65,342,8.96,14.96,1.1,1.06,10.2,2.5,111.2,9.59,13.8
9/24/15 16:45,22.63,343,8.98,15.49,1.1,1.11,11.2,2.8,114.9,9.92,14
9/24/15 16:30,22.53,343,8.97,15.97,1.2,1.17,12.5,3.1,114.3,9.89,14.1
9/24/15 16:15,22.48,344,8.99,15.56,1.3,1.25,12.2,3,116.3,10.07,14.1
9/24/15 16:00,22.45,344,8.98,15.78,1.3,1.26,12.2,3,115.3,9.99,14.1
9/24/15 15:45,22.37,344,8.95,14.3,1.2,1.17,11.3,2.8,112.3,9.74,14
9/24/15 15:30,22.3,345,8.92,12.51,1.1,1.05,9.9,2.4,108.1,9.39,14.1
9/24/15 15:15,22.18,344,8.89,12.95,1.1,1.08,9.8,2.4,104.6,9.1,14
9/24/15 15:00,22.15,345,8.86,12.99,1,1.02,9,2.2,102.4,8.93,14.2
9/24/15 14:45,22.16,345,8.9,13.55,1.1,1.1,9.9,2.5,106.3,9.26,14.2
9/24/15 14:30,22.15,345,8.92,14.79,1.2,1.23,10.6,2.6,108.9,9.49,14.1
9/24/15 14:15,22.04,347,8.94,15.79,1.3,1.26,11.7,2.9,110.7,9.66,14
9/24/15 14:00,21.98,348,8.91,15.03,1.2,1.21,11,2.7,108.2,9.45,14.1
9/24/15 13:45,21.87,345,8.89,15.3,1.2,1.2,11.2,2.8,105.5,9.24,14
9/24/15 13:30,21.91,348,8.93,14.34,1.2,1.23,11.7,2.9,110.4,9.66,14
9/24/15 13:15,21.7,347,8.9,14.82,1.3,1.25,11.7,2.9,107.3,9.43,14
9/24/15 13:00,21.59,349,8.85,15.71,1.3,1.29,11.1,2.8,102.8,9.05,14
9/24/15 12:45,21.47,350,8.89,15.12,1.4,1.34,12.2,3,106.1,9.36,14
9/24/15 12:30,21.44,351,8.88,17.63,1.4,1.37,13.2,3.3,106,9.36,14
9/24/15 12:15,21.25,350,8.86,15.09,1.4,1.35,12.1,3,103.1,9.14,14
9/24/15 12:00,21.2,362,8.81,15.55,1.4,1.36,12.4,3.1,101.1,8.97,14
9/24/15 11:45,21.05,365,8.79,15.55,1.4,1.4,12.3,3.1,97.6,8.69,14
9/24/15 11:30,20.97,354,8.84,17.23,1.5,1.46,13.6,3.4,100.9,8.99,14
9/24/15 11:15,20.88,363,8.78,16.7,1.5,1.45,13.3,3.3,96.8,8.64,13.9
9/24/15 11:00,20.79,366,8.77,16.95,1.6,1.54,13.5,3.4,96.2,8.6,14.1
9/24/15 10:45,20.69,370,8.75,19.99,1.7,1.63,14.7,3.7,95.4,8.55,13.9
9/24/15 10:30,20.6,376,8.7,19.01,1.7,1.63,14.7,3.6,92.2,8.28,13.9
9/24/15 10:15,20.51,390,8.63,20.17,1.8,1.72,15,3.7,89.8,8.08,14.6
9/24/15 10:00,20.46,388,8.63,19.26,1.7,1.7,14.7,3.6,89.3,8.04,14.5
9/24/15 9:45,20.38,389,8.6,20.65,1.8,1.73,15.2,3.8,87.2,7.86,14.5
9/24/15 9:30,20.31,389,8.55,19.22,1.7,1.65,14.3,3.5,83.2,7.52,14.7
9/24/15 9:15,20.32,390,8.56,19.98,1.7,1.69,14.4,3.6,83.9,7.58,14.6
9/24/15 9:00,20.31,389,8.54,21.65,1.8,1.74,16.1,4,82.2,7.42,14.4
9/24/15 8:45,20.29,390,8.55,19.89,1.8,1.72,16.5,4.1,82.9,7.49,14.5
9/24/15 8:30,20.26,390,8.47,18.72,1.7,1.66,14.8,3.7,76.4,6.9,14.5
9/24/15 8:15,20.24,389,8.5,22.85,1.8,1.79,16.1,4,77.2,6.98,14.3
9/24/15 8:00,20.25,390,8.53,19.8,1.8,1.71,17.3,4.3,80.5,7.27,14.1
9/24/15 7:45,20.26,391,8.49,20.77,1.7,1.67,16.7,4.1,78.5,7.09,13.7
9/24/15 7:30,20.27,392,8.52,21.51,1.8,1.77,15.8,3.9,80.8,7.3,13.2
9/24/15 7:15,20.27,392,8.48,18.2,1.8,1.71,17.8,4.4,78,7.05,13.1
9/24/15 7:00,20.32,390,8.51,20.32,1.8,1.78,17.9,4.4,80.6,7.28,13.1
9/24/15 6:45,20.35,392,8.57,19.86,1.9,1.84,17.1,4.2,82.9,7.48,13.1
9/24/15 6:30,20.35,393,8.37,18.97,1.8,1.77,15.6,3.9,70.5,6.36,13.1
9/24/15 6:15,20.38,394,8.47,20.71,1.9,1.81,17.2,4.3,76.9,6.93,13.1
9/24/15 6:00,20.39,398,8.43,17.28,1.7,1.62,15.1,3.7,74.7,6.74,13.1
9/24/15 5:45,20.41,398,8.37,16.21,1.6,1.54,14.2,3.5,71.5,6.44,13.1
9/24/15 5:30,20.46,397,8.52,20.11,1.8,1.78,16.3,4,82.5,7.43,13.1
9/24/15 5:15,20.53,395,8.55,20.05,1.8,1.76,16.7,4.1,82.3,7.4,13.1
9/24/15 5:00,20.55,390,8.61,21.99,2,1.92,19.4,4.8,85.1,7.65,13.2
9/24/15 4:45,20.58,392,8.55,18.87,1.8,1.78,17.6,4.4,82.5,7.4,13.1
9/24/15 4:30,20.57,395,8.32,16,1.5,1.5,12,3,67.7,6.08,13.1
9/24/15 4:15,20.62,395,8.36,15.12,1.6,1.52,13.3,3.3,69.9,6.28,13.2
9/24/15 4:00,20.67,397,8.36,19.95,1.6,1.52,13.6,3.4,70.6,6.33,13.2
9/24/15 3:45,20.71,397,8.45,19.06,1.6,1.61,15.3,3.8,75.5,6.76,13.2
9/24/15 3:30,20.74,400,8.46,17.43,1.6,1.56,14.7,3.7,77.1,6.91,13.2
9/24/15 3:15,20.75,398,8.48,18.88,1.7,1.65,16.5,4.1,78.2,7,13.2
9/24/15 3:00,20.77,396,8.51,21.68,1.8,1.76,18.1,4.5,81.4,7.28,13.3
9/24/15 2:45,20.76,393,8.54,18.15,1.7,1.68,16,4,82.9,7.42,13.2
9/24/15 2:30,20.81,389,8.6,20.81,1.8,1.76,16.8,4.2,87.3,7.8,13.2
9/24/15 2:15,20.84,387,8.59,20.7,1.7,1.63,14.7,3.6,84.4,7.54,13.2
9/24/15 2:00,20.89,393,8.67,24.43,1.8,1.78,16.9,4.2,91.5,8.17,13.3
9/24/15 1:45,20.86,378,8.66,17.93,1.5,1.49,13.5,3.3,87.2,7.79,13.3
9/24/15 1:30,20.9,367,8.69,17.25,1.5,1.5,13.2,3.3,88.3,7.88,13.3
9/24/15 1:15,20.99,369,8.71,18.19,1.5,1.5,13.1,3.2,89.6,7.98,13.3
9/24/15 1:00,21,367,8.7,14.55,1.5,1.42,12.7,3.1,88.6,7.89,13.3
9/24/15 0:45,21.04,367,8.73,17.03,1.5,1.51,13.4,3.3,91.4,8.14,13.3
9/24/15 0:30,21.06,363,8.69,14.85,1.4,1.36,12,3,86.7,7.71,13.3
9/24/15 0:15,21.11,363,8.7,13.63,1.4,1.33,11.8,2.9,87.6,7.79,13.3
9/24/15 0:00,21.18,365,8.72,15.48,1.4,1.36,11.1,2.8,89.4,7.93,13.3
9/23/15 23:45,21.25,365,8.83,19.46,1.6,1.6,15.1,3.7,99.3,8.81,13.3
9/23/15 23:30,21.25,364,8.84,15.85,1.6,1.58,14.6,3.6,100.8,8.94,13.3
9/23/15 23:15,21.24,361,8.8,16.16,1.5,1.44,13.1,3.2,96.8,8.58,13.3
9/23/15 23:00,21.32,360,8.81,16.8,1.5,1.45,13.2,3.3,97.3,8.62,13.4
9/23/15 22:45,21.34,357,8.86,18.82,1.6,1.54,13.9,3.5,101.8,9.01,13.3
9/23/15 22:30,21.34,357,8.83,15.49,1.5,1.44,12.3,3,98.5,8.71,13.3
9/23/15 22:15,21.41,355,8.85,26.08,1.5,1.46,12.5,3.1,100.6,8.89,13.3
9/23/15 22:00,21.42,355,8.88,15.86,1.6,1.52,13.6,3.4,103.7,9.16,13.4
9/23/15 21:45,21.47,352,8.86,16.07,1.5,1.51,12.4,3.1,102.2,9.02,13.4
9/23/15 21:30,21.49,353,8.88,15.69,1.5,1.45,12.7,3.1,103.4,9.12,13.4
9/23/15 21:15,21.57,351,8.92,17.69,1.6,1.52,13.5,3.4,108.3,9.54,13.4
9/23/15 21:00,21.56,349,8.84,14.7,1.3,1.32,11.6,2.9,100,8.81,13.4
9/23/15 20:45,21.71,354,8.68,13.67,1.2,1.2,9.4,2.3,86.8,7.63,13.4
9/23/15 20:30,21.71,351,8.87,16.73,1.5,1.51,13.1,3.2,105.1,9.23,13.4
9/23/15 20:15,21.79,351,8.84,17.57,1.5,1.51,13.3,3.3,101.7,8.92,13.4
9/23/15 20:00,21.9,352,8.74,14.82,1.4,1.36,10.5,2.6,93.6,8.19,13.4
9/23/15 19:45,21.89,349,8.9,18.69,1.5,1.46,12.4,3.1,109.3,9.57,13.4
9/23/15 19:30,22.12,352,8.75,14.48,1.3,1.27,10.2,2.5,94.6,8.25,13.4
9/23/15 19:15,22.03,347,8.94,18.63,1.6,1.53,14.1,3.5,113.3,9.89,13.4
9/23/15 19:00,22.3,353,8.84,18.92,1.6,1.53,12.2,3,104.9,9.11,13.5
9/23/15 18:45,22.54,352,8.76,15.38,1.3,1.3,10,2.5,98.1,8.48,13.5
9/23/15 18:30,22.62,352,8.83,16.14,1.5,1.43,11.1,2.7,104.7,9.03,13.5
9/23/15 18:15,22.64,353,8.83,15.1,1.4,1.34,11.4,2.8,105.7,9.12,13.5
9/23/15 18:00,22.71,353,8.81,14.71,1.4,1.33,10.4,2.6,104.5,9,13.6
9/23/15 17:45,22.79,354,8.81,14.14,1.2,1.22,9.6,2.4,103.7,8.93,13.5
9/23/15 17:30,22.92,354,8.84,15.23,1.3,1.3,9.9,2.5,108.1,9.28,13.6
9/23/15 17:15,22.9,354,8.81,13.01,1.2,1.22,9.3,2.3,105.5,9.06,13.6
9/23/15 17:00,22.88,349,8.78,12.7,1.2,1.15,8.8,2.2,103.2,8.86,13.8
9/23/15 16:45,22.84,350,8.79,13.4,1.3,1.28,9.5,2.4,103.9,8.94,14
9/23/15 16:30,22.8,353,8.72,13.98,1.2,1.21,8.6,2.1,97.8,8.42,14.1
9/23/15 16:15,22.81,354,8.77,12.73,1.2,1.16,8.8,2.2,102.3,8.8,14.1
9/23/15 16:00,22.79,350,8.85,13.83,1.4,1.37,10.9,2.7,110,9.47,14.1
9/23/15 15:45,22.68,356,8.72,12.67,1.3,1.29,10,2.5,98.4,8.49,14.1
9/23/15 15:30,22.71,355,8.79,12.54,1.3,1.29,9.7,2.4,105.3,9.08,14
9/23/15 15:15,22.82,354,8.8,12.74,1.3,1.32,9.5,2.4,106.4,9.15,14.1
9/23/15 15:00,22.6,355,8.76,14.05,1.4,1.34,9.5,2.4,102.1,8.82,14.1
9/23/15 14:45,22.83,356,8.79,13.36,1.4,1.39,9.6,2.4,106.6,9.17,14
9/23/15 14:30,22.04,354,8.73,15.32,1.6,1.58,12.3,3,99.8,8.71,14.1
9/23/15 14:15,22.46,354,8.71,12.73,1.3,1.32,8.8,2.2,97.8,8.47,14
9/23/15 14:00,22.01,353,8.69,15.05,1.6,1.53,10.3,2.6,95.6,8.35,14.1
9/23/15 13:45,21.99,356,8.66,14.75,1.5,1.47,10,2.5,94,8.21,14
9/23/15 13:30,21.82,353,8.68,14.64,1.6,1.53,10.7,2.7,95.2,8.35,14
9/23/15 13:15,21.91,354,8.74,14.55,1.6,1.53,10.2,2.5,99.9,8.74,14
9/23/15 13:00,21.92,353,8.6,11,1.3,1.29,8,2,89.9,7.87,14
9/23/15 12:45,21.7,353,8.72,14.68,1.6,1.56,10.5,2.6,97.5,8.57,14
9/23/15 12:30,21.61,351,8.62,15.06,1.7,1.64,9.7,2.4,89.4,7.87,14
9/23/15 12:15,21.53,353,8.66,15.33,1.8,1.71,9.7,2.4,91.5,8.07,14
9/23/15 12:00,21.5,353,8.65,11.79,1.5,1.46,8.8,2.2,90,7.94,14
9/23/15 11:45,21.49,351,8.7,13.84,1.5,1.44,8.3,2.1,94.4,8.33,13.9
9/23/15 11:30,20.81,349,8.52,14.07,1.6,1.57,10.1,2.5,79.2,7.08,13.9
9/23/15 11:15,20.31,353,8.4,18.17,2.1,2.02,13.4,3.3,70.8,6.39,13.8
9/23/15 11:00,20.26,353,8.41,16.59,2,1.97,12.6,3.1,70.9,6.41,13.7
9/23/15 10:45,20.24,353,8.48,19.75,1.6,1.55,9.3,2.3,75.7,6.85,13.7
9/23/15 10:30,20.23,352,8.57,16.55,2.1,2.05,15.1,3.7,80.9,7.32,13.8
9/23/15 10:15,20.19,349,8.57,18.15,2.2,2.11,14.2,3.5,82.1,7.43,13.8
9/23/15 10:00,20.07,353,8.53,18.12,2.1,2.08,14.8,3.7,78.6,7.13,14.3
9/23/15 9:45,19.97,348,8.49,18.44,2,1.99,14.2,3.5,74.9,6.81,14.5
9/23/15 9:30,19.9,351,8.44,17.75,2,1.97,14.2,3.5,73.1,6.66,14.4
9/23/15 9:15,19.88,352,8.35,17.74,1.9,1.85,12.7,3.1,67.1,6.11,14.5
9/23/15 9:00,19.87,349,8.44,15.88,2.1,2.05,13.9,3.4,73.3,6.68,14.7
9/23/15 8:45,19.86,351,8.42,18.62,2.2,2.14,14,3.5,72.3,6.59,14.7
9/23/15 8:30,19.86,350,8.37,31.95,2.4,2.31,16.3,4,69.4,6.33,14.8
9/23/15 8:15,19.88,355,8.23,21.11,2.3,2.24,15.1,3.7,61,5.56,14.7
9/23/15 8:00,19.89,354,8.32,18.57,2.1,2.08,17.1,4.2,65.5,5.97,14
9/23/15 7:45,19.91,354,8.37,20.89,2.4,2.29,18.2,4.5,67.9,6.18,14
9/23/15 7:30,19.92,352,8.38,19.77,2.2,2.13,14.9,3.7,69.2,6.29,13.2
9/23/15 7:15,19.97,350,8.36,16.71,2.1,2.06,14.4,3.6,67.4,6.13,13
9/23/15 7:00,20,351,8.37,16.7,2.4,2.29,19.6,4.9,67.4,6.13,13.1
9/23/15 6:45,20.06,356,8.39,18.24,2.3,2.22,15.6,3.9,69.8,6.34,13
9/23/15 6:30,20.11,353,8.32,18.33,2.3,2.25,16.4,4,63.6,5.76,13.1
9/23/15 6:15,20.15,354,8.32,17.78,2.2,2.1,14.1,3.5,65.1,5.9,13
9/23/15 6:00,20.19,353,8.32,17.86,2.3,2.23,15.4,3.8,63.9,5.78,13.1
9/23/15 5:45,20.22,353,8.31,16.38,2.2,2.15,14.1,3.5,63.7,5.76,13.1
9/23/15 5:30,20.2,351,8.51,17.59,2.5,2.44,17.1,4.2,75.3,6.82,13.1
9/23/15 5:15,20.24,353,8.53,23.01,2.7,2.62,20.5,5.1,76.5,6.91,13.1
9/23/15 5:00,20.33,354,8.47,21.31,2.5,2.41,17.3,4.3,71.9,6.49,13.1
9/23/15 4:45,20.37,355,8.34,18.08,2.3,2.21,12.6,3.1,64.1,5.78,13.1
9/23/15 4:30,20.37,357,8.48,21.47,2.5,2.42,16.1,4,73.7,6.65,13.1
9/23/15 4:15,20.41,359,8.35,23.6,2.5,2.39,18.3,4.5,65.7,5.92,13.1
9/23/15 4:00,20.46,358,8.42,19.44,2.4,2.36,18.2,4.5,70.9,6.38,13.2
9/23/15 3:45,20.5,361,8.39,19.9,2.3,2.27,17.3,4.3,68,6.12,13.1
9/23/15 3:30,20.56,361,8.34,17.5,2.3,2.22,18.9,4.7,65.9,5.92,13.2
9/23/15 3:15,20.6,357,8.47,17.07,2.2,2.15,15,3.7,76.6,6.88,13.2
9/23/15 3:00,20.66,351,8.45,19.46,2,1.98,15.7,3.9,73.5,6.59,13.2
9/23/15 2:45,20.71,356,8.47,17.8,2,1.9,13.4,3.3,73.8,6.61,13.2
9/23/15 2:30,20.73,354,8.52,20.9,2,1.95,12.9,3.2,75.9,6.79,13.2
9/23/15 2:15,20.83,355,8.49,17.35,2.3,2.19,16.3,4,74.1,6.62,13.2
9/23/15 2:00,20.82,354,8.57,23.3,2.2,2.16,15.7,3.9,83.2,7.44,13.3
9/23/15 1:45,20.92,351,8.59,18.39,1.8,1.78,13.8,3.4,83.2,7.43,13.2
9/23/15 1:30,21.09,344,8.53,14.01,1.4,1.38,10.2,2.5,79.2,7.05,13.2
9/23/15 1:15,21.12,342,8.56,16.03,1.4,1.36,9.6,2.4,79.1,7.03,13.2
9/23/15 1:00,21.14,344,8.57,15.09,1.3,1.28,9.6,2.4,82.4,7.32,13.3
9/23/15 0:45,21.15,342,8.71,17.64,1.5,1.5,11.9,3,90.6,8.05,13.3
9/23/15 0:30,21.17,343,8.62,15.2,1.4,1.4,10.5,2.6,84.6,7.51,13.3
9/23/15 0:15,21.19,343,8.63,14.47,1.3,1.27,9.9,2.5,86.1,7.64,13.3
9/23/15 0:00,21.22,344,8.55,11.16,1.2,1.16,8.3,2.1,79.5,7.05,13.3
9/22/15 23:45,21.25,344,8.61,11.68,1.2,1.22,9.1,2.3,83.9,7.44,13.3
9/22/15 23:30,21.28,344,8.65,13.41,1.4,1.33,10,2.5,86.7,7.68,13.3
9/22/15 23:15,21.33,346,8.6,10.16,1.1,1.12,7.6,1.9,83.3,7.38,13.3
9/22/15 23:00,21.36,343,8.65,11.85,1.1,1.11,8.1,2,85.7,7.58,13.4
9/22/15 22:45,21.35,341,8.78,12.38,1.2,1.21,9.4,2.3,98.5,8.71,13.3
9/22/15 22:30,21.43,340,8.66,11.38,1.2,1.14,8.5,2.1,89.1,7.87,13.3
9/22/15 22:15,21.47,340,8.66,12.37,1.2,1.2,8.4,2.1,89,7.86,13.3
9/22/15 22:00,21.5,339,8.72,14.08,1.3,1.25,8.9,2.2,93.1,8.21,13.4
9/22/15 21:45,21.57,337,8.72,13.96,1.2,1.19,8.8,2.2,93.7,8.26,13.4
9/22/15 21:30,21.63,338,8.76,14.67,1.3,1.31,9.9,2.4,97.6,8.59,13.4
9/22/15 21:15,21.73,339,8.77,13.25,1.2,1.2,9.5,2.3,97.6,8.57,13.4
9/22/15 21:00,21.79,338,8.77,12.85,1.2,1.17,9.2,2.3,98.5,8.64,13.4
9/22/15 20:45,21.88,336,8.79,11,1.1,1.1,9.1,2.3,98.4,8.62,13.4
9/22/15 20:30,21.86,335,8.79,11.37,1.1,1.12,8.6,2.1,99.3,8.7,13.4
9/22/15 20:15,21.93,336,8.73,12.25,1.2,1.19,8.1,2,92.8,8.12,13.4
9/22/15 20:00,21.96,334,8.88,15.09,1.4,1.36,10.7,2.7,107.8,9.43,13.4
9/22/15 19:45,22.05,334,8.82,15.63,1.3,1.32,10.7,2.7,102.6,8.96,13.4
9/22/15 19:30,22.12,334,8.72,12.45,1.2,1.14,8,2,93.6,8.16,13.4
9/22/15 19:15,22.18,336,8.8,13.74,1.1,1.13,8.6,2.1,102.9,8.95,13.4
9/22/15 19:00,22.24,334,8.8,11.69,1.1,1.09,8.5,2.1,100.5,8.74,13.5
9/22/15 18:45,22.21,336,8.9,17.07,1.3,1.26,10.3,2.6,112.5,9.79,13.5
9/22/15 18:30,22.39,332,8.73,13.63,1.1,1.13,7.6,1.9,97,8.41,13.5
9/22/15 18:15,22.33,336,8.81,15.09,1.3,1.24,8.9,2.2,105.8,9.19,13.5
9/22/15 18:00,22.37,334,8.86,15.17,1.2,1.23,9,2.2,108.3,9.4,13.6
9/22/15 17:45,22.57,332,8.89,15.32,1.3,1.25,8.5,2.1,108.9,9.41,13.6
9/22/15 17:30,22.8,331,8.95,12.97,1.2,1.16,8.3,2.1,116.9,10.06,13.6
9/22/15 17:15,22.52,334,8.81,11.68,1,1.03,6.8,1.7,102.7,8.88,13.6
9/22/15 17:00,22.5,335,8.79,13.21,1.1,1.06,6.9,1.7,98.8,8.55,13.8
9/22/15 16:45,22.71,332,8.94,10.91,1.1,1.13,8.5,2.1,114.2,9.84,14.1
9/22/15 16:30,22.73,334,8.88,10.73,1,0.99,7.1,1.8,108.4,9.34,14.2
9/22/15 16:15,22.51,336,8.78,9.62,0.9,0.89,6.1,1.5,98.3,8.51,14.2
9/22/15 16:00,22.62,334,8.86,10.12,0.9,0.94,6.5,1.6,107.1,9.25,14.2
9/22/15 15:45,22.57,332,8.9,12.75,1.1,1.08,7.6,1.9,110.3,9.53,14.1
9/22/15 15:30,22.47,335,8.87,9.93,1,1.03,7.2,1.8,105.9,9.17,14
9/22/15 15:15,22.36,335,8.9,12.87,1.1,1.05,6.8,1.7,108.8,9.44,14.2
9/22/15 15:00,22.33,333,8.93,10.26,1.2,1.15,8.3,2.1,113.5,9.85,14.1
9/22/15 14:45,22.28,333,8.93,12.22,1.2,1.15,7.4,1.8,114,9.9,14
9/22/15 14:30,22.12,334,8.91,10.61,1.2,1.17,7.3,1.8,110.8,9.66,14.2
9/22/15 14:15,22.08,332,8.95,11.03,1.2,1.23,8.2,2,112.9,9.85,14
9/22/15 14:00,21.93,335,8.9,11.75,1.3,1.26,8.4,2.1,107.4,9.4,14
9/22/15 13:45,21.85,335,8.91,12.09,1.3,1.29,7,1.7,108.5,9.5,14
9/22/15 13:30,21.58,339,8.86,13.1,1.3,1.23,7.2,1.8,105.8,9.32,14
9/22/15 13:15,21.44,344,8.84,13.11,1.4,1.33,7.8,1.9,105.4,9.31,14
9/22/15 13:00,21.33,348,8.85,11.53,1.5,1.45,9.1,2.3,108.4,9.6,14
9/22/15 12:45,21.22,357,8.82,25.8,2.1,2.05,11.4,2.8,106.3,9.43,14
9/22/15 12:30,21.18,367,8.78,16.2,2.1,1.99,9.6,2.4,107.3,9.53,14
9/22/15 12:15,20.49,377,8.66,17.84,2,1.99,11.5,2.9,98.3,8.84,13.9
9/22/15 12:00,19.9,386,8.57,16.3,2,1.97,13.4,3.3,88.2,8.03,14
9/22/15 11:45,19.74,390,8.54,15.86,2.1,2.03,15.9,3.9,89.6,8.18,13.9
9/22/15 11:30,19.81,385,8.6,17.12,2,1.9,13.2,3.3,92,8.39,14
9/22/15 11:15,19.74,388,8.64,16.46,2,1.98,12.2,3,94.1,8.59,14.2
9/22/15 11:00,19.75,389,8.61,15.49,2.1,2.02,12.8,3.2,95,8.67,14
9/22/15 10:45,19.57,387,8.57,19.99,2.2,2.12,13.3,3.3,90.9,8.33,13.9
9/22/15 10:30,19.38,388,8.58,17.7,2.3,2.19,15.2,3.8,90.6,8.34,14.1
9/22/15 10:15,19.12,391,8.55,16.11,2.2,2.13,13.3,3.3,88.4,8.17,13.9
9/22/15 10:00,18.95,392,8.44,18.64,1.8,1.8,11.3,2.8,83.6,7.75,14.1
9/22/15 9:45,18.85,391,8.45,16.78,2.1,2.07,14.2,3.5,83.8,7.79,14.5
9/22/15 9:30,18.74,394,8.44,15.62,2.1,2.01,14.2,3.5,81.9,7.63,14.6
9/22/15 9:15,18.72,393,8.49,18.7,2.4,2.37,17.1,4.2,85.4,7.96,14.6
9/22/15 9:00,18.66,392,8.42,18.53,2.3,2.22,16.6,4.1,81.7,7.62,14.7
9/22/15 8:45,18.63,395,8.36,19.46,2.1,2.08,15.2,3.8,78.1,7.3,14.8
9/22/15 8:30,18.58,389,8.39,21.62,2.4,2.29,17.2,4.2,78.7,7.36,14.8
9/22/15 8:15,18.56,387,8.35,21.04,2.5,2.38,18.1,4.5,76.2,7.12,14.8
9/22/15 8:00,18.59,390,8.32,22.72,2.5,2.39,18.7,4.6,74.8,6.99,14.9
9/22/15 7:45,18.62,394,8.23,21.44,2.4,2.32,18.5,4.6,68.7,6.42,14
9/22/15 7:30,18.65,395,8.36,23.11,2.7,2.56,21,5.2,74.8,6.98,13.2
9/22/15 7:15,18.67,391,8.19,21.01,2.4,2.35,20.2,5,65.9,6.15,13
9/22/15 7:00,18.7,390,8.19,19.62,2.3,2.19,15.9,3.9,65.2,6.08,13.1
9/22/15 6:45,18.71,391,8.2,17.55,2.2,2.17,15.5,3.8,66.2,6.17,13.1
9/22/15 6:30,18.73,389,8.29,21.01,2.3,2.2,16,4,70.4,6.56,13.1
9/22/15 6:15,18.77,386,8.26,19.25,2.2,2.1,15.3,3.8,69.6,6.48,13.1
9/22/15 6:00,18.83,386,8.25,15.16,2.3,2.25,14.5,3.6,67,6.23,13.1
9/22/15 5:45,18.85,384,8.2,19.24,2.2,2.13,14.4,3.6,67.9,6.31,13.1
9/22/15 5:30,18.87,378,8.22,18.59,2.3,2.19,14.8,3.7,67.7,6.29,13.1
9/22/15 5:15,18.86,379,8.42,21.34,2.4,2.31,18.5,4.6,77.4,7.19,13.1
9/22/15 5:00,18.9,379,8.3,16.03,2,1.98,13.5,3.4,69.3,6.43,13.2
9/22/15 4:45,18.92,377,8.3,17.42,2.1,2.04,13.1,3.2,71.6,6.64,13.1
9/22/15 4:30,18.95,374,8.35,17.95,2.1,2.08,14,3.5,71.2,6.61,13.1
9/22/15 4:15,18.97,377,8.39,17.02,2.3,2.19,13.4,3.3,72.7,6.74,13.2
9/22/15 4:00,18.99,378,8.37,17.06,2.1,2.02,13.5,3.4,73.5,6.81,13.2
9/22/15 3:45,19.02,380,8.51,18.72,2.6,2.48,19.4,4.8,83.2,7.7,13.2
9/22/15 3:30,19.07,377,8.51,19.9,2.5,2.41,17.1,4.2,84.6,7.83,13.2
